"user_id","age","gender","occupation","device_type","daily_phone_hours","social_media_hours","work_productivity_score","sleep_hours","stress_level","app_usage_count","caffeine_intake_cups","weekend_screen_time_hours"
U20127,47,Female,Professional,iOS,5.8,3.2,4,5.6,8,8,3,10.8
U22423,57,Female,Business Owner,Android,3.5,4.1,8,8.7,4,49,5,4.5
U13024,30,Female,Business Owner,Android,5.2,5.2,9,6.4,9,43,5,8.0
U30440,59,Other,Business Owner,Android,9.9,5.4,5,5.8,4,60,5,8.1
U33718,50,Male,Professional,Android,7.4,3.2,6,5.5,1,39,4,10.2
U10966,52,Male,Business Owner,iOS,11.3,2.7,9,8.3,1,59,2,2.1
U5103,57,Female,Professional,Android,9.5,6.3,3,6.9,2,15,2,9.9
U28479,24,Female,Freelancer,iOS,6.3,3.7,9,8.8,1,53,2,10.0
U39770,43,Other,Freelancer,iOS,1.1,4.9,6,7.5,1,5,6,9.3
U355,22,Female,Freelancer,iOS,5.6,3.1,9,7.9,7,47,4,5.6
U6995,22,Other,Business Owner,iOS,8.3,3.7,7,5.6,5,29,2,11.2
U48799,51,Female,Professional,iOS,8.5,7.8,4,7.5,8,28,4,13.3
U11131,43,Male,Business Owner,iOS,3.2,5.0,3,5.5,2,42,2,7.2
U29969,45,Male,Student,iOS,5.4,7.9,8,6.8,10,53,2,3.7
U10617,45,Male,Business Owner,iOS,3.8,7.2,7,4.2,6,24,0,3.5
U17462,20,Male,Business Owner,Android,1.5,2.0,4,5.2,2,11,1,2.7
U22614,22,Other,Student,iOS,5.6,7.4,4,6.7,8,9,0,4.9
U48090,35,Female,Student,Android,6.4,5.4,5,4.7,5,27,6,7.7
U25841,50,Male,Student,iOS,8.8,3.2,1,6.4,6,45,3,4.3
U10790,34,Other,Student,Android,5.8,0.7,9,4.2,4,51,2,3.1
U10372,44,Other,Business Owner,Android,6.8,0.6,4,8.4,10,45,2,6.0
U14421,55,Female,Freelancer,iOS,4.9,0.6,8,5.4,10,51,3,2.6
U36736,25,Male,Professional,Android,1.5,5.2,6,5.0,5,30,0,9.7
U13215,43,Male,Freelancer,iOS,11.7,7.7,9,7.5,4,5,1,9.8
U31580,36,Female,Freelancer,Android,10.7,6.9,9,4.8,6,8,3,7.1
U28482,35,Male,Business Owner,Android,9.4,7.1,9,4.4,8,12,4,5.8
U1991,41,Female,Professional,Android,7.3,2.0,10,8.4,10,49,6,10.3
U5070,26,Male,Professional,Android,11.8,2.8,6,4.5,1,40,6,12.7
U2219,33,Female,Professional,Android,4.0,4.3,1,6.3,2,47,1,13.9
U2831,59,Male,Professional,iOS,4.4,1.0,8,4.5,7,23,4,9.2
U29390,23,Female,Business Owner,iOS,1.0,6.0,5,6.1,2,51,5,13.8
U39848,45,Other,Freelancer,Android,2.2,6.5,6,6.9,7,7,4,10.9
U16978,38,Male,Professional,iOS,10.8,6.6,8,7.2,7,28,6,8.5
U39467,56,Female,Professional,iOS,9.7,1.2,9,7.1,6,13,5,8.4
U14091,44,Other,Student,iOS,2.6,4.7,9,6.3,10,46,6,11.7
U7573,29,Male,Professional,iOS,4.4,5.3,7,4.2,6,7,1,3.6
U38858,32,Other,Freelancer,iOS,7.6,4.8,2,7.7,7,28,6,5.0
U12598,49,Other,Student,iOS,5.0,3.1,7,6.8,8,49,6,8.3
U49924,29,Male,Business Owner,Android,7.4,1.5,9,8.8,4,48,0,12.1
U1475,60,Female,Freelancer,Android,9.9,6.8,10,8.7,1,40,5,5.7
U26095,35,Female,Student,Android,9.8,5.0,5,7.7,10,38,1,12.7
U36793,60,Male,Business Owner,iOS,9.4,7.2,7,8.0,9,44,5,3.9
U32482,60,Male,Freelancer,Android,9.0,7.3,4,7.6,5,53,3,6.7
U15930,30,Other,Business Owner,iOS,11.4,3.1,3,5.5,9,55,3,3.6
U41061,41,Female,Business Owner,iOS,10.4,5.8,7,6.7,10,20,1,12.7
U8244,25,Female,Business Owner,iOS,8.6,3.2,1,8.3,2,17,6,13.7
U24704,28,Male,Business Owner,Android,3.0,7.2,6,7.3,8,35,5,9.6
U12146,49,Female,Student,Android,4.5,3.4,1,4.2,7,16,6,2.4
U44743,26,Male,Freelancer,iOS,1.6,6.4,5,6.4,5,56,2,10.5
U47168,37,Female,Business Owner,Android,11.7,5.3,5,7.5,9,12,6,11.5
U36907,32,Female,Freelancer,iOS,3.1,2.8,2,6.2,7,39,2,2.1
U32102,58,Female,Freelancer,iOS,9.0,7.8,10,4.8,6,47,3,4.3
U17488,31,Other,Business Owner,Android,11.5,4.6,1,6.6,1,28,2,2.3
U21450,19,Female,Freelancer,Android,10.0,7.1,2,7.4,3,25,3,11.6
U35197,34,Female,Business Owner,iOS,1.4,4.6,5,5.4,2,27,4,5.1
U17337,56,Other,Student,Android,10.4,5.3,3,7.7,6,48,1,4.7
U1368,18,Male,Student,iOS,6.8,2.7,9,8.4,6,42,0,8.1
U36218,26,Other,Student,Android,3.3,4.3,8,8.9,3,23,0,5.6
U1052,44,Male,Freelancer,Android,8.2,1.2,3,5.7,3,52,0,5.7
U6711,48,Female,Freelancer,iOS,7.2,5.2,8,7.9,5,40,6,9.3
U23867,58,Male,Freelancer,iOS,9.2,6.5,5,5.7,4,54,1,7.7
U32560,45,Female,Professional,iOS,10.2,2.5,7,7.1,4,9,6,12.8
U32080,40,Female,Student,Android,3.5,1.5,2,4.1,2,59,6,9.3
U24130,52,Female,Freelancer,Android,3.4,1.1,7,5.5,10,44,5,12.2
U5401,56,Female,Freelancer,Android,3.6,2.9,5,4.6,2,35,6,10.3
U33755,59,Other,Professional,Android,4.7,3.3,8,4.8,8,25,6,4.7
U19595,21,Other,Freelancer,Android,1.6,6.2,5,7.1,7,11,4,4.8
U45497,50,Other,Professional,iOS,8.1,5.1,4,6.6,1,45,6,5.4
U98,35,Other,Business Owner,iOS,5.5,6.4,3,5.5,6,29,5,8.6
U26088,33,Other,Business Owner,Android,2.8,6.4,9,7.6,9,20,4,8.7
U20005,20,Male,Student,Android,11.6,6.7,6,9.0,8,36,0,6.7
U48194,46,Other,Freelancer,Android,10.4,6.2,3,4.9,4,19,4,6.4
U35853,37,Male,Freelancer,iOS,4.4,6.2,1,4.7,3,46,6,3.9
U19387,24,Female,Business Owner,Android,10.9,5.9,5,7.8,6,26,2,2.4
U22794,36,Other,Professional,iOS,7.7,5.8,5,5.5,10,10,5,7.0
U43690,24,Other,Business Owner,Android,5.7,6.8,5,7.2,7,5,1,3.2
U12428,54,Female,Student,Android,5.6,6.6,5,4.7,9,41,3,4.1
U37880,22,Other,Freelancer,Android,9.2,1.4,4,6.4,6,9,6,10.6
U27731,57,Female,Freelancer,iOS,8.0,3.8,1,5.0,5,6,4,5.8
U47522,58,Other,Student,iOS,8.6,3.4,1,5.6,9,36,4,11.2
U43421,47,Male,Student,iOS,3.5,5.7,6,5.3,7,19,6,3.3
U5455,31,Male,Freelancer,Android,9.6,2.0,8,8.6,7,59,1,7.5
U39956,42,Female,Business Owner,Android,9.3,4.7,7,6.8,7,20,0,3.8
U11151,53,Female,Professional,iOS,2.2,4.0,6,8.4,3,37,2,5.3
U24951,33,Other,Freelancer,iOS,1.9,6.0,8,6.2,6,32,5,7.8
U29523,24,Female,Business Owner,Android,1.4,7.8,8,6.2,3,15,1,5.3
U43377,60,Male,Business Owner,Android,9.6,7.4,7,7.5,9,60,2,11.1
U47883,43,Male,Student,iOS,3.6,7.3,9,5.7,2,19,3,12.7
U34148,50,Female,Student,iOS,9.8,2.9,5,6.2,2,43,0,2.8
U453,48,Female,Freelancer,Android,9.9,7.6,3,5.4,6,9,2,13.9
U40934,47,Other,Professional,iOS,6.2,1.1,8,8.8,8,34,0,2.6
U45996,28,Female,Business Owner,Android,2.9,5.7,6,5.4,4,26,0,13.1
U42453,41,Male,Professional,Android,6.9,3.4,6,4.4,7,33,4,6.4
U22934,30,Male,Freelancer,iOS,9.2,1.3,8,6.4,9,46,4,13.6
U43399,43,Female,Student,iOS,7.9,2.4,3,4.7,8,20,4,6.1
U49669,58,Female,Business Owner,iOS,11.1,7.1,5,6.2,3,13,4,10.6
U35175,37,Other,Business Owner,Android,4.0,2.7,7,6.4,9,39,6,6.3
U12170,49,Female,Student,iOS,10.5,5.2,4,5.2,8,39,4,4.0
U18203,39,Female,Freelancer,Android,4.8,3.0,1,4.8,8,29,1,9.3
U14628,29,Male,Freelancer,iOS,11.8,1.1,1,4.2,4,8,1,11.9
U41859,42,Female,Freelancer,Android,5.5,0.9,4,5.1,10,34,5,12.2
U18371,21,Other,Student,iOS,5.0,6.7,1,4.2,9,16,4,9.8
U34618,39,Other,Business Owner,iOS,8.9,7.3,2,8.9,2,27,1,5.7
U31034,57,Female,Freelancer,Android,9.3,2.6,7,7.2,10,17,3,7.3
U8466,37,Male,Student,iOS,8.6,4.5,3,8.6,8,22,6,4.3
U24410,55,Female,Business Owner,Android,5.9,5.1,9,5.5,6,24,4,5.7
U40640,58,Male,Freelancer,iOS,4.2,2.6,5,5.0,8,11,5,13.3
U11375,26,Other,Student,Android,5.1,7.2,10,8.3,3,30,3,12.9
U30910,50,Male,Freelancer,iOS,3.3,4.3,9,8.6,8,38,1,8.6
U23965,41,Other,Professional,iOS,7.4,0.8,10,6.1,9,53,3,13.7
U7520,39,Male,Professional,Android,7.7,5.6,5,6.2,5,42,0,9.9
U12393,47,Other,Freelancer,iOS,4.2,3.8,5,5.8,6,15,0,12.1
U7494,48,Other,Freelancer,iOS,3.7,5.1,2,8.2,4,46,1,3.4
U6904,25,Other,Professional,iOS,4.3,3.3,4,4.4,9,49,3,6.2
U34346,25,Female,Student,Android,6.7,7.5,3,5.6,6,8,4,5.3
U40155,34,Male,Student,iOS,5.7,7.1,5,4.1,10,7,0,6.6
U47765,19,Female,Professional,iOS,3.5,5.6,6,7.7,2,59,2,6.3
U20604,52,Other,Business Owner,Android,9.7,2.1,10,6.1,6,11,6,2.6
U32037,54,Other,Student,Android,10.7,4.1,4,4.5,6,46,0,9.5
U47898,42,Other,Professional,Android,9.6,1.1,9,7.1,1,24,2,13.8
U29027,55,Female,Freelancer,Android,2.1,2.0,3,8.6,4,17,4,6.4
U13988,54,Other,Freelancer,iOS,2.8,0.8,5,7.4,5,41,3,5.2
U43438,59,Female,Professional,Android,9.2,2.7,3,8.8,10,54,5,10.5
U32693,58,Male,Business Owner,Android,5.9,5.4,1,7.2,3,23,4,3.9
U41702,41,Male,Professional,Android,7.1,0.9,1,6.8,1,48,2,7.7
U40002,34,Female,Professional,Android,11.3,1.0,7,6.5,8,51,3,11.9
U25957,42,Male,Business Owner,iOS,5.8,6.4,1,5.9,10,51,0,13.1
U11082,43,Male,Business Owner,Android,11.2,6.8,8,4.6,5,52,2,2.4
U4843,40,Other,Student,iOS,3.8,3.7,1,4.1,7,54,3,4.0
U12851,46,Other,Student,Android,5.4,3.9,7,7.6,4,54,1,6.0
U39006,39,Other,Student,iOS,3.3,7.9,8,4.8,6,51,2,2.7
U29824,20,Other,Professional,iOS,2.7,1.7,3,4.4,5,39,5,13.6
U39578,27,Other,Business Owner,Android,5.9,1.9,8,8.9,9,10,1,12.0
U34490,35,Female,Freelancer,iOS,3.2,6.9,3,7.1,9,8,6,7.7
U28758,23,Other,Professional,Android,7.5,3.9,8,6.5,10,19,3,13.3
U27606,34,Female,Business Owner,iOS,7.7,5.5,3,8.8,10,10,2,5.8
U42498,33,Male,Professional,iOS,6.7,5.0,5,6.3,2,19,3,4.4
U28423,52,Female,Business Owner,Android,2.9,7.8,7,4.1,9,56,3,11.6
U44613,56,Male,Professional,Android,11.0,4.4,4,4.4,3,37,2,3.5
U8524,35,Other,Business Owner,iOS,3.2,1.4,2,8.9,6,5,5,2.1
U16459,41,Male,Business Owner,Android,9.8,1.5,9,6.6,4,37,6,5.5
U44527,23,Other,Professional,iOS,7.7,6.6,7,5.3,8,29,6,5.8
U40649,52,Other,Student,Android,7.9,6.8,4,8.1,7,48,2,10.0
U34551,57,Female,Professional,Android,9.3,5.3,9,5.6,1,53,4,11.6
U28595,25,Female,Business Owner,iOS,6.2,3.1,2,5.6,1,19,2,13.6
U36264,36,Female,Professional,Android,11.1,4.9,8,7.2,10,19,2,6.1
U32434,46,Female,Freelancer,Android,5.8,5.9,4,7.0,8,20,4,5.5
U18579,35,Male,Business Owner,Android,11.7,1.7,8,7.6,8,55,5,3.9
U15693,40,Other,Professional,iOS,9.6,1.4,10,4.3,10,22,4,9.5
U48084,24,Other,Student,iOS,8.4,2.8,2,7.7,7,47,3,12.4
U45454,35,Male,Business Owner,iOS,11.7,1.9,2,5.6,4,50,1,3.5
U30792,42,Male,Freelancer,Android,7.1,6.7,9,9.0,7,27,4,5.5
U48034,25,Male,Student,Android,4.0,6.0,2,8.9,6,41,2,8.3
U17394,48,Other,Freelancer,iOS,2.0,4.8,6,5.3,2,7,5,6.1
U33178,33,Male,Professional,Android,2.1,1.4,2,6.9,5,16,1,9.7
U748,60,Female,Business Owner,Android,1.5,6.2,10,7.8,2,15,2,10.3
U22668,44,Female,Business Owner,iOS,8.1,6.7,4,6.9,4,45,0,7.7
U32720,19,Female,Professional,Android,7.0,3.9,9,8.8,4,9,4,2.6
U24043,55,Other,Professional,iOS,2.9,7.3,9,7.5,3,42,5,4.6
U42199,33,Female,Student,iOS,1.1,4.0,9,5.3,8,58,1,7.5
U18231,23,Female,Professional,iOS,5.7,1.1,3,5.1,4,50,1,5.1
U36807,53,Male,Business Owner,iOS,5.8,6.4,10,7.3,5,28,1,7.3
U7662,42,Male,Freelancer,iOS,11.3,2.3,9,5.1,5,40,2,2.4
U24027,27,Female,Professional,Android,7.0,4.6,10,4.7,3,58,3,6.9
U24455,60,Male,Student,Android,11.1,1.8,8,8.4,1,8,6,9.7
U39278,24,Other,Student,Android,9.3,6.0,5,5.5,6,11,3,11.7
U487,45,Male,Freelancer,Android,5.8,1.7,4,8.1,8,27,0,7.2
U18278,19,Female,Freelancer,Android,4.3,2.1,3,7.2,5,53,3,13.7
U6934,21,Male,Student,iOS,9.2,2.9,10,6.6,6,31,6,8.8
U8674,59,Other,Business Owner,iOS,6.2,7.2,2,4.8,10,6,0,6.3
U23371,54,Female,Business Owner,Android,11.4,2.5,7,5.0,6,58,4,14.0
U31784,36,Other,Freelancer,Android,4.0,7.1,1,5.3,6,12,2,2.8
U10287,36,Other,Freelancer,Android,8.9,0.8,10,7.8,3,58,0,2.9
U49091,23,Other,Business Owner,iOS,7.1,3.7,9,8.4,7,37,0,5.4
U817,43,Other,Professional,iOS,1.9,3.6,4,8.4,7,13,1,11.8
U37288,47,Other,Student,Android,6.1,0.8,5,7.0,5,43,4,2.6
U45594,44,Other,Student,Android,5.5,6.8,6,6.1,9,9,1,6.5
U23890,42,Other,Student,Android,9.2,1.2,10,5.0,2,37,0,7.8
U34524,45,Male,Business Owner,Android,3.8,4.6,2,8.5,8,26,3,13.0
U8563,49,Male,Professional,iOS,5.8,6.5,4,4.2,2,25,3,5.8
U36311,36,Other,Student,iOS,11.8,7.8,10,5.2,2,26,0,12.1
U44429,42,Male,Business Owner,Android,7.7,4.5,4,5.5,4,53,1,11.8
U47403,41,Other,Professional,Android,4.3,0.6,6,5.1,10,20,0,4.6
U2817,39,Female,Professional,Android,8.1,6.2,5,6.1,7,50,0,6.6
U996,23,Female,Student,Android,9.8,2.2,4,5.8,9,17,5,12.3
U19786,33,Male,Student,Android,4.2,1.5,8,7.2,5,42,5,11.3
U49623,60,Other,Freelancer,Android,9.4,1.6,10,5.4,4,29,0,12.0
U11817,39,Other,Student,Android,3.0,4.6,7,7.0,1,44,5,7.4
U33686,60,Other,Student,Android,2.5,4.8,7,6.6,3,56,5,5.8
U12568,26,Female,Freelancer,Android,7.3,4.8,9,8.0,7,18,5,2.4
U29802,29,Female,Business Owner,Android,7.5,4.6,5,7.9,5,46,5,11.0
U34084,26,Female,Professional,Android,4.5,3.2,2,6.6,3,38,4,10.8
U17073,47,Male,Professional,Android,4.7,3.0,8,6.9,1,47,6,3.1
U5403,44,Male,Student,iOS,4.1,2.9,8,5.4,10,19,3,6.4
U27802,31,Male,Business Owner,iOS,11.2,4.7,1,6.6,6,48,3,12.2
U23556,19,Female,Business Owner,iOS,7.1,5.5,2,5.1,5,23,0,13.2
U30119,42,Female,Professional,iOS,9.2,5.8,2,4.8,2,45,1,7.5
U42841,41,Other,Professional,iOS,3.4,2.8,4,5.2,2,49,6,10.2
U46455,59,Other,Freelancer,Android,8.7,6.8,3,5.9,2,28,2,10.9
U41845,25,Other,Business Owner,Android,10.2,7.6,7,5.1,2,5,4,9.8
U27450,45,Other,Freelancer,Android,6.4,7.0,3,6.8,2,54,0,9.6
U2209,38,Other,Business Owner,iOS,6.5,1.3,5,5.2,7,20,1,10.3
U10176,22,Female,Business Owner,iOS,7.7,4.4,3,7.3,1,17,1,3.5
U4988,19,Other,Professional,Android,6.8,1.2,3,6.7,7,50,0,8.9
U7873,53,Female,Business Owner,Android,5.4,1.2,8,4.2,10,21,5,5.3
U33168,28,Male,Business Owner,Android,2.1,6.2,7,6.0,1,38,2,11.6
U9620,33,Female,Business Owner,Android,8.1,3.0,1,4.1,9,31,2,10.1
U11251,52,Other,Freelancer,Android,11.9,3.2,3,4.3,6,24,1,6.5
U11972,28,Other,Freelancer,Android,3.6,3.0,7,5.2,1,51,1,5.8
U16027,37,Female,Freelancer,iOS,8.2,4.3,2,7.8,1,13,5,6.9
U44536,33,Female,Student,iOS,1.3,7.2,8,7.0,10,39,3,11.2
U27429,55,Male,Professional,Android,6.9,2.9,1,7.0,7,48,5,8.4
U24386,24,Female,Business Owner,iOS,6.2,4.1,10,6.6,1,38,6,5.8
U28393,25,Other,Professional,iOS,10.7,7.0,2,6.4,8,40,2,10.6
U44679,29,Female,Professional,Android,6.6,3.0,8,6.6,9,46,3,11.1
U25291,32,Female,Student,iOS,10.0,1.8,3,7.5,10,24,6,11.8
U27207,58,Other,Business Owner,Android,8.4,2.9,4,8.5,2,44,3,2.1
U40484,24,Male,Freelancer,Android,4.7,4.5,1,7.2,9,54,0,11.7
U1912,33,Female,Freelancer,Android,10.0,1.3,6,4.8,6,18,3,7.0
U16310,41,Male,Freelancer,Android,1.2,0.6,4,7.9,4,20,6,11.5
U32161,19,Female,Business Owner,iOS,9.9,6.2,3,6.3,9,29,6,11.7
U48387,41,Female,Business Owner,Android,3.2,3.2,5,6.7,1,59,3,11.8
U42516,41,Female,Business Owner,Android,9.9,2.6,10,6.6,7,49,4,3.0
U13424,34,Other,Freelancer,Android,11.1,6.5,10,4.8,8,46,0,12.1
U34376,26,Other,Professional,iOS,2.7,4.7,3,6.0,3,25,6,10.1
U19907,20,Male,Professional,iOS,6.2,2.3,4,4.8,3,29,2,12.0
U28069,22,Male,Business Owner,iOS,2.0,6.9,8,7.4,4,13,5,10.5
U24594,38,Female,Professional,iOS,11.8,6.1,2,7.2,5,60,5,4.0
U26397,33,Other,Student,iOS,3.5,7.2,1,5.1,10,16,4,7.9
U12477,19,Female,Business Owner,iOS,5.8,7.3,6,4.7,6,16,2,13.0
U37451,55,Male,Freelancer,iOS,7.5,2.5,5,4.5,9,42,0,9.6
U32792,42,Female,Freelancer,iOS,6.8,3.1,6,6.7,4,24,6,10.4
U30569,42,Female,Freelancer,iOS,2.2,3.4,9,7.6,1,36,5,10.5
U44244,26,Other,Freelancer,Android,11.6,2.1,3,7.8,10,17,6,5.4
U48948,55,Other,Freelancer,iOS,1.6,7.7,1,6.9,5,51,5,4.8
U5056,36,Male,Student,iOS,6.3,6.4,9,4.1,1,36,6,12.1
U18942,56,Other,Student,iOS,4.4,6.9,4,5.5,9,43,4,11.4
U41953,23,Male,Freelancer,iOS,3.8,7.9,3,7.4,8,55,3,11.5
U1598,45,Female,Student,iOS,6.1,1.4,4,7.6,7,26,1,5.2
U36615,46,Male,Business Owner,Android,4.7,1.2,2,7.8,3,17,4,2.6
U1380,40,Female,Freelancer,iOS,10.1,5.4,5,6.3,10,53,2,10.9
U5032,54,Female,Professional,Android,2.7,2.7,5,4.8,10,10,2,6.7
U43154,27,Other,Student,iOS,7.7,4.8,6,6.0,10,26,5,5.1
U10248,26,Female,Student,iOS,5.9,7.7,5,7.1,4,28,0,7.2
U7664,26,Female,Student,Android,5.4,2.6,6,8.9,6,49,2,2.1
U21829,19,Female,Freelancer,iOS,6.4,2.6,1,8.6,4,51,5,2.0
U49696,27,Male,Professional,iOS,8.3,2.5,3,4.2,2,44,2,7.6
U11681,34,Other,Professional,iOS,5.3,2.0,3,5.0,6,60,4,11.9
U43465,18,Male,Student,Android,5.1,8.0,10,8.4,5,55,2,7.6
U31336,59,Other,Freelancer,iOS,6.6,3.1,3,6.3,2,50,4,9.5
U13274,47,Other,Professional,iOS,7.3,6.4,4,7.5,6,13,4,10.6
U47608,32,Male,Freelancer,iOS,4.5,0.9,1,4.5,8,45,1,10.5
U35717,40,Male,Freelancer,iOS,4.1,7.1,1,8.8,8,22,5,9.0
U38182,24,Male,Freelancer,iOS,7.3,7.1,6,6.3,8,27,5,7.3
U3286,42,Other,Professional,Android,7.9,5.7,3,7.9,8,54,5,11.3
U1563,36,Male,Student,iOS,8.0,5.3,4,5.6,1,36,2,10.4
U1238,24,Other,Freelancer,iOS,6.0,1.8,2,7.7,2,47,3,6.8
U24661,44,Male,Professional,Android,3.1,2.6,9,4.5,8,49,1,3.9
U20880,58,Male,Business Owner,iOS,4.1,6.1,5,8.5,6,53,3,2.0
U4522,57,Other,Business Owner,Android,3.4,5.0,5,6.8,7,30,1,9.2
U11685,35,Other,Professional,Android,2.7,1.1,4,4.8,1,27,1,11.7
U31064,37,Male,Freelancer,Android,7.1,5.4,9,7.5,9,5,5,8.9
U5952,46,Female,Business Owner,iOS,5.6,1.6,4,5.7,1,29,0,7.6
U36813,23,Female,Freelancer,Android,11.3,3.6,5,7.1,5,25,2,11.8
U40177,28,Other,Freelancer,Android,5.4,6.0,1,8.3,3,42,5,11.5
U14831,37,Female,Business Owner,Android,10.4,1.4,6,8.5,8,44,4,12.1
U41143,47,Female,Freelancer,iOS,3.0,6.7,5,7.6,6,19,0,4.3
U8718,56,Male,Business Owner,iOS,6.5,5.0,7,5.1,2,14,0,9.2
U45924,28,Male,Business Owner,iOS,6.0,1.5,6,8.7,3,52,6,2.6
U33771,59,Male,Professional,Android,3.8,6.3,2,7.2,3,45,6,11.8
U4089,48,Female,Business Owner,iOS,10.6,4.7,8,5.5,2,29,2,6.1
U37930,23,Female,Business Owner,Android,4.4,1.7,10,5.2,10,43,1,8.4
U25790,27,Other,Student,Android,7.0,2.5,8,5.2,3,8,3,13.2
U5226,20,Other,Student,iOS,10.8,7.8,5,4.4,6,6,1,5.1
U9255,53,Male,Student,iOS,11.3,5.2,7,7.2,3,19,4,4.7
U28697,58,Other,Freelancer,Android,7.1,6.7,1,5.5,9,20,6,7.9
U26761,31,Male,Business Owner,iOS,7.9,3.4,9,4.4,7,59,5,5.6
U6009,40,Other,Freelancer,iOS,5.6,6.6,1,6.9,7,20,6,7.2
U15437,59,Male,Professional,Android,7.5,1.3,3,8.6,8,58,4,5.5
U9207,28,Male,Student,Android,1.7,1.2,10,7.8,5,8,1,12.4
U34731,45,Male,Freelancer,iOS,3.9,3.6,6,8.5,8,39,1,13.9
U26896,48,Male,Professional,Android,6.1,4.4,5,4.2,9,46,5,2.6
U49790,46,Female,Student,Android,4.5,6.6,9,5.5,10,43,5,11.1
U34325,38,Male,Freelancer,Android,7.3,7.4,10,6.5,6,22,1,10.7
U49930,58,Female,Freelancer,iOS,3.3,6.8,3,7.5,3,44,0,6.8
U36889,30,Male,Student,Android,4.4,5.0,2,5.6,5,52,1,10.8
U27329,50,Male,Freelancer,iOS,3.9,1.9,1,7.5,9,53,0,13.3
U23989,36,Female,Freelancer,Android,3.9,2.7,3,7.3,2,18,0,3.8
U1649,29,Female,Professional,Android,9.8,4.2,7,4.9,5,44,5,10.6
U36087,42,Other,Professional,iOS,3.5,4.3,7,8.6,9,39,3,4.0
U34459,41,Male,Professional,iOS,5.6,5.7,4,6.3,7,28,3,9.3
U44109,39,Female,Freelancer,iOS,4.3,5.4,6,5.8,4,35,3,11.7
U11694,20,Male,Student,Android,7.4,5.0,10,5.6,4,45,2,10.4
U29378,18,Other,Student,Android,7.2,1.2,7,5.9,3,29,6,2.3
U32773,45,Other,Business Owner,iOS,11.4,4.2,9,8.8,9,51,3,9.9
U122,26,Female,Student,iOS,5.8,4.3,4,4.8,5,45,0,2.5
U9570,23,Other,Professional,iOS,4.4,5.5,3,5.3,7,49,4,9.6
U15672,54,Other,Freelancer,iOS,8.3,5.6,4,7.8,10,35,5,7.1
U2003,24,Male,Student,iOS,5.3,6.9,5,4.0,2,53,6,13.6
U22092,28,Other,Student,Android,5.8,2.6,1,8.4,9,30,5,13.0
U27084,20,Female,Professional,iOS,11.3,7.7,3,6.9,4,13,1,6.4
U44693,20,Male,Professional,Android,11.7,4.5,6,7.0,1,30,0,11.8
U230,60,Other,Freelancer,Android,2.5,6.5,8,6.3,2,20,6,2.8
U16112,21,Male,Professional,Android,11.3,4.7,9,6.9,8,29,0,9.3
U37668,39,Other,Professional,Android,9.6,0.9,9,6.5,5,46,3,5.1
U45130,51,Other,Student,Android,9.7,7.2,9,4.3,1,51,3,4.3
U43839,35,Male,Business Owner,Android,1.3,5.2,4,8.3,1,12,6,8.2
U16182,36,Female,Professional,Android,4.6,6.5,10,6.4,3,11,4,10.0
U638,31,Other,Business Owner,Android,8.9,4.4,1,7.4,7,46,0,11.3
U38527,58,Male,Student,iOS,11.8,5.9,10,4.4,5,10,3,3.1
U7207,54,Male,Student,iOS,4.2,4.8,1,8.7,7,50,1,11.2
U17043,35,Female,Student,iOS,3.0,1.2,9,5.9,9,54,0,8.8
U40841,51,Male,Freelancer,iOS,9.4,1.7,4,8.2,7,25,6,8.7
U39422,31,Male,Professional,Android,9.9,6.2,4,6.3,3,48,3,3.7
U9193,44,Male,Business Owner,Android,4.9,6.9,10,6.5,4,15,6,2.3
U49232,36,Female,Business Owner,Android,9.8,2.4,4,5.7,5,54,2,2.7
U4630,48,Female,Student,Android,6.5,0.6,6,7.3,5,13,2,5.3
U7875,47,Male,Student,iOS,11.7,6.9,2,4.5,5,45,5,9.6
U29204,32,Other,Business Owner,Android,2.0,2.5,1,8.5,7,43,0,2.9
U32516,55,Female,Business Owner,Android,7.7,3.5,6,6.1,8,10,1,11.0
U26779,42,Male,Business Owner,Android,11.8,3.4,9,7.9,5,52,6,6.9
U13361,30,Other,Freelancer,iOS,1.4,4.9,10,6.2,6,12,3,3.0
U12910,35,Other,Business Owner,Android,8.2,6.0,3,7.4,8,43,4,4.0
U44423,60,Other,Business Owner,Android,1.5,7.6,6,7.5,1,7,4,4.9
U36023,56,Male,Student,Android,10.8,7.7,7,5.5,1,17,3,6.9
U17582,21,Female,Freelancer,iOS,9.9,7.4,4,8.4,4,6,4,9.7
U43639,41,Other,Business Owner,iOS,1.9,7.1,7,7.9,2,28,3,13.8
U4704,33,Other,Student,iOS,6.7,2.0,9,8.4,6,16,2,11.7
U6599,47,Other,Business Owner,iOS,3.7,2.1,9,7.9,9,54,6,5.3
U21921,33,Male,Business Owner,Android,10.9,2.1,4,6.3,7,28,6,8.4
U13096,37,Other,Freelancer,Android,10.0,6.7,10,8.7,8,40,1,10.8
U11549,39,Other,Freelancer,iOS,4.2,1.7,8,8.2,6,31,5,11.2
U17673,48,Male,Professional,iOS,9.9,2.4,4,5.6,2,26,2,4.7
U38967,59,Other,Business Owner,Android,1.4,2.2,2,4.9,6,30,6,3.0
U629,31,Male,Business Owner,Android,6.0,5.5,6,6.4,5,46,2,5.0
U45954,50,Female,Freelancer,iOS,4.1,7.0,5,4.9,4,36,1,6.4
